Sum_Parameter;Rotational speed [rpm];Torque [Nm];Tool wear [min];Air temperature [K];Process temperature [K];Machine failure
0;1667;30.3;49;300.0;310.3;0
0;1628;35.8;46;303.0;311.3;0
0;1471;40.7;205;301.0;310.9;0
0;1478;46.8;148;300.7;311.1;0
0;1570;37.3;112;299.6;309.1;0
0;1423;53.4;123;300.3;311.8;0
0;1820;23.1;90;302.1;311.0;0
0;1435;41.9;92;300.4;311.3;0
0;1375;44.4;11;303.9;313.0;0
0;1521;34.1;54;302.3;310.6;0
0;1479;34.5;197;300.7;309.7;0
0;1675;29.7;121;301.0;310.9;0
0;1377;45.1;118;300.2;309.7;0
0;1375;52.9;166;301.2;310.7;0
0;1502;46.4;114;298.8;309.8;0
0;1645;36.9;46;297.8;307.8;0
0;1560;49.5;5;299.7;309.2;0
0;1455;46.7;142;298.4;308.9;0
0;1386;45.7;22;301.5;310.7;0
0;1447;54.2;0;299.3;308.6;0
0;1469;46.1;3;298.4;309.3;0
0;1540;37.7;56;297.4;308.6;0
0;1448;47.8;151;300.5;311.6;0
0;1385;44.1;171;301.8;311.2;0
0;1483;42.1;181;297.3;308.5;0
0;1556;39.6;7;301.3;310.9;0
0;1614;30.8;24;300.6;309.7;0
0;1509;36.5;52;302.8;312.2;0
0;1461;43.8;32;300.0;309.6;0
0;1618;35.1;125;298.9;309.7;0
0;1671;34.8;215;299.1;309.8;0
0;1681;31.0;192;298.2;307.7;0
0;1405;51.3;63;300.7;311.2;0
0;1532;41.6;189;300.4;310.1;0
0;1458;43.1;198;298.7;309.5;0
0;1442;46.7;35;297.5;308.4;0
0;1517;44.3;75;300.7;309.6;0
0;1939;42.9;204;299.4;309.0;0
0;1304;50.2;160;298.9;310.2;0
0;1560;35.9;26;301.0;310.5;0
0;1525;34.6;188;303.7;312.3;0
0;1384;52.8;200;298.8;310.6;0
0;1445;42.9;89;301.6;311.1;0
0;1811;38.7;27;298.5;308.3;0
0;1489;38.1;181;299.3;308.6;0
0;1800;45.5;128;299.3;309.0;0
0;1409;49.0;85;298.0;309.0;0
0;1403;51.0;129;298.4;309.0;0
0;2033;19.3;204;303.7;312.2;0
0;1435;45.0;138;296.2;307.3;0
0;1450;47.7;87;300.9;312.1;0
0;1574;33.4;130;297.9;307.7;0
0;1420;42.9;9;301.0;310.8;0
0;1366;48.4;116;299.4;308.7;0
0;1478;37.4;102;301.1;310.6;0
0;1384;50.1;188;301.3;310.4;0
0;1597;45.1;79;302.8;312.1;0
0;1387;42.9;24;298.6;308.2;0
0;1446;45.8;109;300.6;310.6;0
0;1447;45.7;62;301.9;310.8;0
0;1375;43.7;211;303.8;313.0;0
0;1395;44.4;54;298.8;308.6;0
0;1646;35.0;72;296.3;307.2;0
0;1697;29.1;136;298.2;309.0;0
0;1484;39.5;22;302.3;311.5;0
0;1488;48.9;185;298.9;310.0;0
0;1596;32.8;191;298.9;310.1;0
0;1445;41.1;126;302.3;311.5;0
0;1483;44.0;44;298.7;308.5;0
0;1756;29.9;55;298.8;310.0;0
0;1586;33.8;64;302.3;310.2;0
0;1563;42.0;9;302.7;310.5;0
0;1519;34.3;202;297.3;308.1;0
0;1540;37.9;18;299.1;309.0;0
0;1408;42.0;79;299.6;310.2;0
0;1548;36.8;101;296.4;307.7;0
0;1629;31.4;174;298.7;309.7;0
0;1630;31.3;44;300.4;310.5;0
0;1681;32.4;171;299.4;308.7;0
0;1469;48.3;106;297.6;308.7;0
0;1737;26.4;64;297.1;308.7;0
0;1451;41.0;44;300.3;311.8;0
0;1620;38.8;215;297.4;308.4;0
0;1525;39.0;112;302.3;311.4;0
0;1618;31.1;115;297.3;308.4;0
0;1378;45.1;163;297.7;309.4;0
0;1520;36.5;47;302.3;311.0;0
0;1948;21.4;168;299.9;309.2;0
0;1625;31.5;92;297.3;308.5;0
0;1533;35.8;127;300.8;312.4;0
0;1401;54.7;197;298.0;308.0;0
0;1470;41.9;133;301.0;310.9;0
0;1434;43.1;155;303.6;311.8;0
0;1683;30.5;92;298.6;309.5;0
0;1501;59.3;134;301.3;311.0;0
0;1519;37.7;16;297.3;308.3;0
0;1473;43.4;9;300.4;309.3;0
0;1568;33.7;93;300.7;310.1;0
0;1459;46.4;154;295.6;306.1;0
0;1401;27.3;150;297.4;309.4;0
0;1530;36.0;200;301.5;310.5;0
0;1400;43.2;2;301.5;310.9;0
0;1348;29.7;179;297.1;308.0;0
0;1561;34.1;125;298.2;307.9;0
0;1479;42.6;105;298.1;308.9;0
0;1631;29.9;175;297.8;307.5;0
0;1442;43.2;196;298.3;308.4;0
0;1513;42.4;24;298.9;309.9;0
0;1871;25.6;200;297.8;308.9;1
0;1369;47.4;101;297.2;308.5;0
0;1546;43.4;49;301.9;310.8;0
0;1429;43.8;155;296.8;307.8;0
0;1524;34.8;86;302.4;311.8;0
0;1486;50.3;182;300.2;310.0;0
0;1459;44.1;190;303.8;312.7;0
0;1484;38.0;198;300.3;309.9;0
0;1553;32.5;5;301.6;310.9;0
0;1468;54.2;173;300.2;311.7;0
0;1375;54.8;24;298.6;309.6;0
0;1545;48.4;152;302.2;311.6;0
0;1452;41.2;83;299.9;309.4;0
0;1455;42.6;164;301.7;311.0;0
0;1469;43.0;92;298.6;309.8;0
0;2055;35.4;105;301.5;311.1;0
0;1541;37.7;23;299.0;308.9;0
0;1409;49.1;114;301.7;310.9;0
0;1480;42.7;124;300.6;310.4;0
0;1577;35.1;72;298.2;307.7;0
0;1480;45.5;146;300.2;311.6;0
0;1412;42.4;191;298.0;308.5;0
0;1495;43.1;101;299.6;310.3;0
0;1366;55.0;95;297.8;307.5;0
0;1488;42.4;49;298.6;309.4;0
0;1358;46.2;156;299.5;310.9;0
1;2886;4.8;119;301.2;310.2;1
0;1602;33.5;135;303.7;312.3;0
0;1378;46.7;130;300.7;311.0;0
0;1477;41.2;72;299.5;310.8;0
0;1452;50.0;151;299.1;310.4;0
0;1352;39.9;91;297.2;308.7;0
1;1309;55.7;8;301.7;310.2;1
0;1387;44.8;171;299.1;310.1;0
0;1523;41.9;173;300.9;310.8;0
0;1543;34.2;84;303.5;311.6;0
0;1484;41.0;172;298.3;308.4;0
0;1509;42.5;13;301.3;311.3;0
0;1861;21.7;0;300.3;309.9;0
0;1609;35.1;202;301.8;310.9;0
0;1704;29.2;42;300.2;310.2;0
0;1500;36.4;166;300.7;309.6;0
0;1378;51.4;216;299.0;310.2;0
1;1227;68.2;114;302.4;310.1;1
0;1563;60.0;93;302.6;311.0;1
0;1790;25.8;26;298.6;309.4;0
0;1513;36.8;181;302.1;310.8;0
0;1366;47.6;75;300.4;310.0;0
0;1612;35.2;19;301.3;310.9;0
0;1396;48.2;197;300.3;311.6;0
0;1547;28.7;0;301.7;311.0;0
0;1520;38.0;0;298.5;308.7;0
0;1447;47.4;127;300.4;310.0;0
0;1434;37.4;126;298.3;309.4;0
0;1392;48.5;197;298.9;310.7;0
1;1294;61.3;216;298.8;309.7;1
0;1501;38.5;52;302.7;312.2;0
0;1334;51.1;50;300.7;311.0;0
0;1457;41.2;44;301.2;310.7;0
0;1470;41.7;125;300.9;310.8;0
0;1348;57.6;17;302.2;310.2;0
0;1372;33.2;94;301.9;310.9;0
0;1483;43.7;80;303.3;311.8;0
0;1469;51.6;61;300.7;309.6;0
0;1478;45.2;8;300.5;310.6;0
0;1478;42.7;95;300.6;310.0;0
0;1601;32.2;43;298.1;309.0;0
0;1403;55.7;77;303.5;312.9;0
0;1437;42.9;76;300.1;309.8;0
0;1431;42.4;97;303.0;312.6;0
0;1370;48.0;119;300.3;311.8;0
0;1418;32.9;151;300.8;310.8;0
0;1529;43.0;0;299.2;308.4;0
0;1548;36.3;88;301.3;310.8;0
1;1306;48.0;82;302.0;310.4;1
0;1688;32.4;91;298.2;307.8;0
0;1657;32.9;52;302.2;310.8;0
0;1432;43.6;59;298.2;307.8;0
0;1564;45.4;4;298.9;308.6;0
0;1486;51.1;182;300.2;310.0;0
0;1466;43.8;4;301.0;310.9;0
0;1509;39.2;192;298.1;309.0;0
0;1397;48.0;190;296.3;308.0;0
0;1668;28.8;156;300.6;311.3;0
0;1289;54.0;39;301.9;310.9;0
0;1465;45.0;141;301.0;309.7;0
0;1610;35.5;130;303.3;311.4;0
0;1419;53.1;188;301.1;311.1;0
0;1430;47.8;54;299.3;309.0;0
0;1412;46.6;68;299.4;309.1;0
0;1439;43.6;96;298.6;309.6;0
0;1454;46.7;84;300.7;310.9;0
0;1539;36.6;118;296.8;307.9;0
0;1611;28.6;58;297.4;308.4;0
0;1559;34.2;3;301.7;310.7;0
0;1384;41.2;23;298.4;307.9;0
0;1477;47.3;124;297.7;309.4;0
0;1574;34.9;134;299.9;310.5;0
0;1490;37.9;0;298.3;310.0;0
0;1530;35.8;108;300.0;309.1;0
0;1467;40.2;104;297.7;308.7;0
0;1449;48.1;81;301.5;309.9;0
0;1455;39.9;146;301.0;310.5;0
0;1556;38.8;78;301.6;310.7;0
0;1490;39.2;155;298.8;310.1;0
0;1463;44.0;12;300.0;311.4;0
0;1297;58.7;125;303.7;312.7;0
0;1816;24.7;137;297.0;308.3;0
0;1521;37.4;125;300.9;310.3;0
0;1448;42.3;157;301.7;310.5;0
0;1597;37.0;132;297.4;308.8;0
0;1553;36.0;123;300.3;310.7;0
0;1465;41.9;0;300.7;310.6;0
0;1464;47.3;21;299.2;310.3;0
0;1621;33.3;10;299.4;310.9;0
0;1589;36.6;117;298.9;309.9;0
0;1482;38.4;157;297.8;307.5;0
0;1446;45.9;32;300.2;311.4;0
0;1545;35.6;15;300.4;310.6;0
0;1397;54.2;98;300.4;311.7;0
0;1510;38.6;67;298.8;308.6;0
0;1708;27.7;0;298.2;308.6;0
0;1569;40.2;48;302.5;310.4;0
0;1436;45.6;196;299.8;310.0;0
0;1559;39.7;195;300.1;309.4;0
0;1408;40.0;79;301.5;310.7;0
0;1607;32.2;77;300.7;310.2;0
0;1357;48.2;186;297.1;308.4;0
0;1732;27.2;157;303.8;312.6;0
0;1528;42.4;53;300.5;311.4;0
0;1625;40.5;37;300.7;309.5;0
0;1427;37.4;146;297.1;308.2;0
0;1530;35.2;72;302.6;312.3;0
0;1435;43.1;64;300.5;309.8;0
0;1891;22.0;98;298.2;309.0;0
0;1524;41.3;66;299.1;310.5;0
0;1510;38.8;13;302.2;311.5;0
0;1437;34.7;33;301.0;310.9;0
0;1867;23.8;157;301.0;309.7;0
0;1827;22.5;101;300.6;310.6;0
0;1601;35.8;47;298.0;309.0;0
0;1558;37.7;7;297.4;308.6;0
0;1422;51.9;91;299.6;308.5;0
0;1401;53.6;142;303.9;313.6;0
0;1447;40.8;53;298.2;308.7;0
0;1500;44.8;64;299.3;309.0;0
0;1560;38.9;20;301.0;310.2;0
0;1471;39.3;59;300.9;311.0;0
0;1558;37.9;137;301.6;310.9;0
0;2021;18.8;30;300.9;310.6;0
0;1433;41.6;183;302.3;311.9;0
0;1550;30.9;156;301.6;310.9;0
0;1589;32.5;192;301.0;310.9;0
0;2157;17.9;23;302.2;310.0;0
0;1394;46.5;56;304.3;313.5;0
0;1822;21.7;51;302.1;311.0;0
0;1937;21.4;168;298.3;309.4;0
0;1758;24.1;0;298.4;308.0;0
0;1736;28.4;106;302.0;310.5;0
0;1505;39.6;184;301.3;310.0;0
0;1718;29.2;106;300.7;311.0;0
0;1609;32.6;206;297.3;308.1;0
0;1365;46.8;83;297.8;307.8;0
0;1331;34.1;46;298.8;309.9;0
0;1411;47.8;23;298.0;308.3;0
0;1559;47.8;47;297.3;308.4;0
0;1420;46.2;104;301.5;310.6;0
0;1412;50.0;182;300.6;311.6;0
0;1480;38.2;171;300.6;310.6;0
0;1391;58.2;127;298.9;309.4;0
0;1397;46.0;0;300.4;311.3;0
0;1550;37.6;27;298.2;308.5;0
0;1523;46.3;178;298.7;309.1;0
0;1234;62.0;127;297.4;308.2;0
0;1501;41.4;176;301.3;310.7;0
0;1820;23.9;120;298.0;309.1;0
0;1514;38.3;188;296.9;307.9;0
0;1514;42.7;5;299.4;308.7;0
0;1560;62.3;106;301.8;310.6;0
0;1620;34.1;181;299.2;308.4;0
0;1627;32.1;98;298.3;309.0;0
0;1305;45.7;168;297.4;308.4;0
0;1585;35.1;186;298.7;310.1;0
0;1395;48.1;157;298.8;309.5;0
0;1787;33.3;50;301.8;310.3;0
0;1356;45.3;115;303.0;311.0;0
0;1435;55.0;133;301.4;310.6;0
0;1549;34.7;15;300.1;311.5;0
0;1555;40.4;168;297.9;307.7;0
0;1491;37.2;112;300.3;311.4;0
0;1288;49.5;7;297.7;308.4;0
0;2052;18.9;152;302.5;312.0;0
0;1614;34.5;191;297.3;308.1;0
0;1465;43.7;119;303.3;312.7;0
0;1922;23.6;182;297.4;308.5;0
0;1701;27.9;185;302.9;312.2;0
0;1451;39.4;20;301.8;311.4;0
0;1449;41.4;94;299.3;308.9;0
0;1467;40.4;21;299.2;310.8;0
0;1554;37.9;31;302.1;311.4;0
0;1530;42.3;155;297.5;308.9;0
0;1389;52.7;17;300.2;309.7;0
0;1378;51.5;161;300.5;310.7;0
0;1378;49.0;125;300.2;311.5;0
0;1355;49.4;148;298.2;308.5;0
0;1530;40.9;42;297.9;308.8;0
0;1542;35.2;188;300.9;310.8;0
0;1609;31.4;76;298.1;307.7;0
0;1520;41.0;47;300.2;310.3;0
0;1681;30.5;14;297.5;308.6;0
0;1567;36.4;79;302.5;310.4;0
0;1540;38.2;102;297.9;307.9;0
0;1559;36.9;37;302.5;312.1;0
0;1412;30.2;146;298.4;309.6;0
0;1754;29.5;13;297.5;308.3;0
0;1449;43.8;117;302.3;311.7;0
0;1420;45.7;84;302.6;310.4;0
0;1734;50.7;168;299.7;309.6;0
0;1734;31.6;72;301.4;310.5;0
0;1611;35.9;30;303.4;312.0;0
0;1533;42.0;20;298.9;309.9;0
0;1472;46.5;124;301.9;310.7;0
0;1624;29.8;160;298.3;307.5;0
0;1487;36.6;79;302.8;312.1;0
0;1543;41.1;194;300.6;310.0;0
0;1478;36.3;51;300.2;311.6;0
0;1374;52.8;102;300.7;310.8;0
0;1620;35.2;118;299.3;309.1;0
0;1352;42.8;39;299.1;310.1;0
0;1479;36.3;195;298.9;310.3;0
0;1453;44.3;198;299.7;309.3;0
0;1596;36.0;135;297.5;308.6;0
0;1445;54.8;0;302.3;312.0;0
0;1566;35.1;2;296.5;307.5;0
0;1662;32.1;83;302.3;311.6;0
0;1435;47.7;149;300.1;309.0;1
0;1623;34.9;187;298.5;309.4;0
0;1577;37.9;227;300.8;310.6;0
0;1540;39.9;163;299.3;309.1;0
0;1432;41.5;0;299.3;309.1;0
0;1356;47.4;17;297.6;309.0;0
0;1452;43.7;207;297.4;308.1;0
0;1457;41.5;160;301.3;310.0;0
0;1447;43.1;42;301.1;311.3;0
0;1430;49.0;70;297.4;308.4;0
0;1448;48.0;30;302.2;311.0;0
0;1345;48.2;78;301.2;310.7;0
0;1435;45.9;87;303.4;312.1;1
0;1429;43.7;159;302.5;311.5;0
0;1425;47.6;14;301.4;309.9;0
0;1486;33.0;15;298.6;310.1;0
0;1448;49.9;146;300.6;310.2;0
0;1617;32.9;135;303.0;312.5;0
0;1501;36.7;18;297.7;309.6;0
0;1515;40.7;126;297.0;307.7;0
0;1466;44.4;196;297.5;308.5;0
0;1286;60.4;59;299.5;309.2;0
0;1927;21.5;206;302.4;312.0;0
0;1504;37.8;37;299.2;310.4;0
0;1459;47.3;166;300.4;311.5;0
0;1694;40.1;111;298.4;308.8;0
0;1667;30.0;168;300.3;309.7;0
0;1426;42.9;158;301.1;310.0;0
0;1648;30.0;3;300.1;309.8;0
0;1523;43.2;124;300.4;309.6;0
0;1647;32.9;171;299.3;308.9;0
0;1477;39.9;58;302.4;311.5;0
0;1470;45.4;54;300.9;311.3;0
0;1543;39.2;119;298.0;307.8;0
0;1616;30.9;188;301.4;310.5;0
0;1444;42.1;146;298.3;307.9;0
0;1331;37.8;137;302.3;310.6;0
0;1416;45.9;16;301.4;311.0;0
0;1453;39.7;150;300.1;309.1;0
0;1708;27.5;179;300.4;309.7;0
0;1616;31.8;59;298.1;308.0;0
0;1460;49.8;121;303.7;313.0;0
0;1446;47.7;48;298.4;308.0;0
0;1445;47.3;33;298.8;309.9;0
0;1422;42.9;135;299.7;309.2;0
0;1609;35.7;9;299.1;310.0;0
0;1499;36.1;163;301.4;310.6;0
0;1370;58.6;13;298.5;308.8;0
0;1607;33.6;5;300.7;310.4;0
0;1274;59.8;7;297.6;309.0;0
0;1441;40.4;5;297.5;308.4;0
0;1609;33.4;166;297.0;307.9;0
0;1401;56.8;97;298.7;310.3;0
0;1802;27.5;56;298.3;309.0;0
0;1431;47.2;162;297.2;308.3;0
0;1451;54.1;147;299.5;309.3;0
0;1477;39.7;74;297.6;308.7;0
0;1469;46.4;107;297.5;308.1;0
0;1488;37.1;105;300.2;311.6;0
0;1632;33.1;26;300.7;310.3;0
0;1567;36.6;9;301.9;310.8;0
0;1508;40.3;68;297.2;308.5;0
0;1567;36.3;220;302.0;310.9;0
0;1513;40.7;26;297.0;307.6;0
0;1472;43.5;0;300.6;311.2;0
0;1494;27.1;88;304.0;313.3;0
0;1782;26.0;110;300.5;309.8;0
0;1486;40.7;39;299.1;309.9;0
0;1631;29.0;68;298.8;308.7;0
0;1317;29.9;40;301.9;310.9;0
0;1615;32.8;59;302.2;310.8;0
0;1663;31.1;57;301.3;311.1;0
0;1542;38.4;17;301.2;312.4;0
0;1458;47.1;33;298.3;308.6;0
0;1559;39.4;192;300.3;311.7;0
0;1233;56.2;176;300.7;310.1;0
0;1510;41.6;176;300.9;311.0;0
0;1446;43.4;49;300.2;311.6;0
0;1526;31.6;19;300.1;310.1;0
0;2151;49.7;166;297.3;308.6;0
0;1605;34.4;98;299.1;310.5;0
0;1398;50.5;64;297.6;309.6;0
0;1445;46.7;20;299.0;310.6;0
0;1470;39.0;40;300.2;311.6;0
0;1732;30.6;162;302.0;311.5;0
0;1408;40.3;117;295.7;306.1;0
0;1557;36.7;114;299.4;309.0;0
0;1561;48.7;104;298.5;309.5;0
0;1688;30.9;24;297.3;308.4;0
0;1394;47.7;160;300.5;312.0;0
0;1576;31.4;149;301.7;311.2;0
0;1548;38.3;197;301.2;312.3;0
0;1527;40.7;159;303.8;312.6;0
0;1738;30.3;104;301.4;310.7;0
0;1463;45.6;0;302.1;310.8;0
0;1583;38.2;81;302.4;311.0;0
0;1542;38.6;57;302.3;311.4;0
0;1616;30.0;142;300.7;310.1;0
0;1335;47.3;206;301.3;311.0;0
0;1658;32.6;179;300.5;309.6;0
0;1616;32.7;148;300.9;310.4;0
0;1640;31.5;202;302.3;311.7;0
0;1479;38.5;5;300.2;310.2;0
2;1307;54.6;232;303.3;311.4;1
0;1365;50.0;100;300.7;309.6;0
0;1747;27.1;205;298.1;308.5;0
0;1479;34.1;201;300.9;310.7;0
0;1606;41.4;75;300.8;311.3;0
0;1457;42.7;76;300.9;312.0;0
0;1474;42.1;126;298.9;308.9;0
0;1459;40.6;124;302.5;311.2;0
0;1459;35.5;106;301.8;310.5;0
0;1544;35.7;162;298.3;308.4;0
0;1504;42.4;195;297.9;307.6;0
0;1368;51.1;38;300.7;310.8;0
0;1461;43.7;20;300.8;310.7;0
0;1629;31.4;37;300.1;311.4;0
0;1486;35.9;10;300.7;310.2;0
0;1806;27.3;86;298.7;310.3;0
0;1492;44.1;59;300.6;310.2;0
0;1472;57.8;131;302.8;312.3;0
0;1419;48.4;7;297.4;308.3;0
0;1453;50.8;157;298.5;309.8;0
0;1495;39.8;32;297.4;308.6;0
0;1379;49.7;124;300.7;310.6;0
0;1439;43.2;101;301.7;311.1;0
0;1535;48.7;127;298.1;308.0;0
0;1404;45.4;82;301.0;310.8;0
0;1567;39.4;189;300.1;311.7;0
0;1459;44.1;31;301.9;310.3;0
0;1517;39.0;68;303.4;312.7;0
0;1772;26.3;20;302.2;310.1;0
0;1837;23.4;171;299.3;308.7;0
0;1616;30.3;207;302.1;311.0;0
0;1671;28.2;156;302.2;311.7;0
0;1495;31.6;101;303.1;312.2;0
0;1458;42.5;109;298.4;308.8;0
0;1446;43.6;43;300.2;310.1;0
0;1392;45.0;121;302.5;311.8;0
0;1446;42.5;155;300.6;310.4;0
0;1518;39.2;26;300.3;309.8;0
0;1504;36.6;66;299.4;309.1;0
0;1379;50.1;149;298.3;308.5;0
0;1615;35.6;198;301.2;310.7;0
0;1514;36.1;75;302.5;310.4;0
0;1510;34.3;141;302.3;311.7;0
0;1477;47.5;0;298.8;309.1;0
0;1513;41.0;18;297.6;308.6;0
0;1379;50.7;206;302.4;311.8;0
0;1348;57.3;0;300.1;309.7;0
0;1382;53.4;104;299.1;308.6;0
0;2001;20.1;218;299.1;308.8;0
0;1439;45.7;46;297.2;308.3;0
0;1623;33.0;210;299.0;310.0;0
0;1706;29.6;152;303.1;312.6;0
0;1515;40.1;82;298.1;308.7;0
0;1470;29.2;215;300.4;309.5;0
0;1514;44.5;73;298.1;308.0;0
0;1571;32.7;42;301.3;310.7;0
0;1555;40.6;193;301.6;310.9;0
0;1360;48.0;61;301.3;310.7;0
0;1697;28.2;198;300.7;311.9;0
0;1452;41.2;129;300.8;311.3;0
0;1397;46.8;189;303.9;313.2;0
0;1402;49.0;183;297.8;309.9;0
0;1570;35.8;164;297.4;309.0;0
0;1453;39.0;140;296.8;307.9;0
0;1492;45.3;85;301.7;310.6;0
0;1539;32.7;29;297.5;308.7;0
0;1680;33.4;156;302.2;311.1;0
0;1509;37.9;176;297.5;307.9;0
0;1516;40.2;152;298.9;309.9;0
0;1452;47.4;15;302.3;311.0;0
0;1469;42.3;203;300.1;309.3;0
0;1466;32.3;76;301.5;310.7;0
0;1509;41.5;25;300.8;310.4;0
0;1457;50.0;25;298.6;309.6;0
0;1500;27.1;175;299.0;308.8;0
0;1708;28.7;197;299.0;310.5;0
0;1368;45.7;53;298.9;309.5;0
0;1469;44.9;67;298.7;308.5;0
0;1446;34.6;65;297.2;308.4;0
0;1597;38.1;35;301.0;310.8;0
0;1375;52.5;125;299.9;310.4;0
0;1416;46.6;169;301.0;310.8;0
0;1295;52.8;81;301.1;310.5;0
0;1500;40.6;94;303.6;313.0;0
0;1546;46.4;104;301.6;309.8;0
0;1417;51.0;12;300.9;310.7;0
0;1504;37.7;157;302.1;311.5;0
0;1401;33.5;50;300.7;312.0;0
0;1475;40.0;176;299.7;311.1;0
0;1820;26.2;5;299.2;310.4;0
0;1457;44.2;23;300.6;310.2;0
0;1510;38.2;76;297.2;308.4;0
0;1457;47.5;79;297.1;308.5;0
0;1501;36.7;121;298.9;309.9;0
0;1463;35.5;0;298.0;308.5;0
0;1663;30.8;171;298.0;307.6;0
0;1418;51.3;0;302.4;310.2;0
0;1596;33.5;127;300.0;309.3;0
0;1452;47.7;74;298.2;307.8;0
0;1301;49.2;42;298.5;308.2;0
0;1643;46.7;45;303.3;311.2;0
0;1517;41.1;24;299.4;308.6;0
0;1393;45.5;75;300.7;311.3;0
0;1579;35.6;151;297.4;308.4;0
0;1455;42.1;166;300.2;310.1;0
0;1585;32.5;146;298.2;308.6;0
0;1575;43.3;105;298.3;308.5;0
0;1618;34.3;146;301.6;310.6;0
0;1732;28.5;40;295.6;306.3;0
0;1526;42.1;143;297.5;308.6;0
0;1497;38.9;175;303.8;312.7;0
0;1364;47.4;133;299.3;311.1;0
0;1639;31.4;162;302.4;310.6;0
1;1724;25.8;0;300.7;310.6;1
0;1627;33.7;206;303.7;312.4;0
0;1648;32.4;56;301.3;311.1;0
0;2098;20.0;145;299.1;308.5;0
0;1623;43.4;100;299.1;308.5;0
0;1455;44.1;30;301.2;310.4;0
0;1458;39.9;41;295.7;306.3;0
0;1578;44.2;166;300.3;311.3;0
0;1418;46.7;208;301.5;310.6;0
0;1610;33.8;52;298.9;310.1;0
0;1437;48.4;123;302.9;312.6;0
0;1515;40.6;127;298.6;309.5;0
0;1545;35.8;198;300.1;309.1;0
0;1326;44.8;137;299.7;309.3;0
0;1423;38.0;0;301.0;311.6;0
0;1435;44.2;49;300.9;310.7;0
0;1541;37.5;107;301.5;311.1;0
0;1505;36.7;170;298.3;308.3;0
0;1758;24.3;4;298.4;308.4;0
0;1615;31.9;62;300.0;311.5;0
0;1805;31.6;2;297.4;308.3;0
1;1416;61.8;209;300.6;310.4;1
0;1409;42.3;139;300.8;310.6;0
0;1473;42.4;166;299.6;310.9;0
0;1452;44.3;23;300.7;311.0;0
0;1645;35.7;188;303.7;312.1;0
0;1666;32.5;0;303.7;312.7;0
0;1762;25.1;138;303.1;312.6;0
0;1515;34.5;48;300.3;311.6;0
0;1362;45.0;17;297.8;309.0;0
0;1351;54.8;184;302.0;311.0;0
0;1577;37.4;5;301.9;310.8;0
0;1555;45.3;13;301.1;311.2;0
0;1510;39.0;209;303.7;313.0;0
0;1449;45.1;15;302.2;310.1;0
0;1478;51.1;95;297.4;308.4;0
0;1473;45.2;116;301.0;311.1;0
0;1513;36.0;97;301.1;310.0;0
0;1650;23.9;29;301.9;310.8;0
0;1397;45.1;176;302.3;311.8;0
0;1391;48.5;74;296.9;307.5;0
0;1366;49.7;56;300.5;311.9;0
0;1498;40.6;123;300.3;310.7;0
0;1356;47.8;202;297.2;308.1;0
0;1339;52.0;121;300.5;310.7;0
0;1382;46.2;193;300.0;311.3;0
0;1397;52.1;2;304.0;313.0;0
0;1574;33.5;160;301.7;310.6;0
0;1604;37.5;8;299.2;308.4;0
0;1457;47.8;7;301.7;310.7;0
0;1524;38.9;109;302.3;311.7;0
0;1373;49.8;100;300.9;311.3;0
0;1306;64.7;173;300.1;310.1;0
0;1362;46.7;38;300.3;311.5;0
0;1432;38.3;74;301.4;310.5;0
0;1445;43.9;217;299.6;309.1;0
0;1408;40.6;198;299.0;308.5;0
0;1487;58.7;123;299.0;310.0;0
0;1569;33.0;19;298.4;309.1;0
0;1452;47.4;84;300.7;310.7;0
0;1477;40.2;38;297.9;309.9;0
0;1552;37.5;29;297.4;308.7;0
0;1543;33.0;37;302.2;311.5;0
0;1460;41.9;0;300.7;309.4;0
0;1486;38.7;121;300.9;310.8;0
0;1402;45.0;66;298.2;308.9;0
0;1469;41.8;119;301.0;310.8;0
0;1542;37.0;88;304.0;313.3;0
0;1630;28.8;96;302.5;311.2;0
0;1430;43.1;37;302.5;311.5;0
0;1510;44.0;146;302.3;310.9;0
0;1438;49.8;112;300.3;311.7;0
0;1495;41.4;215;302.4;311.7;0
0;1349;51.1;186;297.0;307.7;0
0;1449;48.2;184;302.4;311.5;0
0;1479;42.5;109;299.2;310.5;0
0;1504;42.4;94;297.9;307.6;0
0;1511;35.6;142;297.3;308.7;0
0;1339;44.4;128;296.8;307.6;0
0;1687;30.0;155;300.8;310.6;0
0;1439;39.0;196;297.5;309.0;0
0;1396;49.7;193;299.4;308.7;0
0;1429;60.4;34;298.2;308.9;0
0;1432;43.1;79;298.6;309.5;0
0;1488;36.4;85;297.4;308.6;0
0;1631;33.7;99;299.8;309.0;0
0;1554;38.4;121;300.5;311.4;0
0;1944;23.2;155;297.7;309.6;0
0;1493;45.5;167;300.2;311.7;0
0;1575;35.2;0;299.0;308.7;0
0;1534;34.0;25;301.1;310.1;0
0;1578;37.6;129;298.0;308.9;0
0;1486;40.7;182;300.2;310.1;0
0;1433;47.3;76;298.7;309.8;0
0;1479;44.5;189;298.0;309.1;0
0;1419;31.4;39;303.4;311.9;0
0;1463;46.2;168;303.8;312.8;0
0;1657;37.1;37;302.0;310.7;0
0;1490;39.9;181;300.3;311.8;0
0;1381;50.4;57;300.3;309.2;0
0;1425;55.3;76;299.4;308.8;0
0;1629;42.7;81;299.6;310.1;0
0;1327;49.2;27;297.5;308.7;0
0;1549;35.5;76;300.8;310.8;0
